   Time             Vo                Vq2               Vq1               Vo_             
 1.356000000E-002  3.274993470E+002  1.000000000E+000  0.000000000E+000  3.122800588E+002 
 1.357000000E-002  3.274993461E+002  1.000000000E+000  0.000000000E+000  3.121933488E+002 
 1.358000000E-002  3.274993452E+002  1.000000000E+000  0.000000000E+000  3.121459764E+002 
 1.359000000E-002  3.274993443E+002  1.000000000E+000  0.000000000E+000  3.121350144E+002 
 1.360000000E-002  3.274993435E+002  1.000000000E+000  0.000000000E+000  3.121576832E+002 
 1.361000000E-002 -6.215110598E-004  0.000000000E+000  0.000000000E+000  3.122069663E+002 
 1.362000000E-002  3.274993557E+002  1.000000000E+000  0.000000000E+000  3.117146036E+002 
 1.363000000E-002  3.274993547E+002  1.000000000E+000  0.000000000E+000  3.113715207E+002 
 1.364000000E-002  3.274993538E+002  1.000000000E+000  0.000000000E+000  3.110739431E+002 
 1.365000000E-002  3.274993528E+002  1.000000000E+000  0.000000000E+000  3.108343250E+002 
 1.366000000E-002  3.274993518E+002  1.000000000E+000  0.000000000E+000  3.106487159E+002 
 1.367000000E-002 -6.051604212E-004  1.000000000E+000  1.000000000E+000  3.102011788E+002 
 1.368000000E-002  3.274993647E+002  1.000000000E+000  0.000000000E+000  3.095909278E+002 
 1.369000000E-002  3.274993636E+002  1.000000000E+000  0.000000000E+000  3.090874473E+002 
 1.370000000E-002  3.274993625E+002  1.000000000E+000  0.000000000E+000  3.086423895E+002 
 1.371000000E-002  3.274993614E+002  1.000000000E+000  0.000000000E+000  3.082718335E+002 
 1.372000000E-002 -6.058107397E-004  0.000000000E+000  0.000000000E+000  3.080089411E+002 
 1.373000000E-002  3.274993749E+002  1.000000000E+000  0.000000000E+000  3.071752960E+002 
 1.374000000E-002  3.274993737E+002  1.000000000E+000  0.000000000E+000  3.064902080E+002 
 1.375000000E-002  3.274993724E+002  1.000000000E+000  0.000000000E+000  3.058781860E+002 
 1.376000000E-002  3.274993712E+002  1.000000000E+000  0.000000000E+000  3.053594180E+002 
 1.377000000E-002  3.274993699E+002  1.000000000E+000  0.000000000E+000  3.049278320E+002 
 1.378000000E-002 -5.894351644E-004  1.000000000E+000  1.000000000E+000  3.043166678E+002 
 1.379000000E-002  3.274993839E+002  1.000000000E+000  0.000000000E+000  3.034166100E+002 
 1.380000000E-002  3.274993824E+002  1.000000000E+000  0.000000000E+000  3.026984213E+002 
 1.381000000E-002  3.274993810E+002  1.000000000E+000  0.000000000E+000  3.020612438E+002 
 1.382000000E-002  3.274993795E+002  1.000000000E+000  0.000000000E+000  3.015274021E+002 
 1.383000000E-002 -5.900628390E-004  0.000000000E+000  0.000000000E+000  3.011634956E+002 
 1.384000000E-002  3.274993942E+002  1.000000000E+000  0.000000000E+000  3.002135910E+002 
 1.385000000E-002  3.274993925E+002  1.000000000E+000  0.000000000E+000  2.993734385E+002 
 1.386000000E-002  3.274993908E+002  1.000000000E+000  0.000000000E+000  2.986266448E+002 
 1.387000000E-002  3.274993891E+002  1.000000000E+000  0.000000000E+000  2.979989547E+002 
 1.388000000E-002  3.274993874E+002  1.000000000E+000  0.000000000E+000  2.974825387E+002 
 1.389000000E-002 -5.741884318E-004  1.000000000E+000  1.000000000E+000  2.968538844E+002 
 1.390000000E-002  3.274994026E+002  1.000000000E+000  0.000000000E+000  2.958294550E+002 
 1.391000000E-002  3.274994007E+002  1.000000000E+000  0.000000000E+000  2.950234931E+002 
 1.392000000E-002  3.274993988E+002  1.000000000E+000  0.000000000E+000  2.943158270E+002 
 1.393000000E-002  3.274993968E+002  1.000000000E+000  0.000000000E+000  2.937334516E+002 
 1.394000000E-002 -5.749792001E-004  0.000000000E+000  0.000000000E+000  2.933711434E+002 
 1.395000000E-002  3.274994127E+002  1.000000000E+000  0.000000000E+000  2.924274314E+002 
 1.396000000E-002  3.274994106E+002  1.000000000E+000  0.000000000E+000  2.915196387E+002 
 1.397000000E-002  3.274994085E+002  1.000000000E+000  0.000000000E+000  2.907216083E+002 
 1.398000000E-002  3.274994063E+002  1.000000000E+000  0.000000000E+000  2.900634949E+002 
 1.399000000E-002  3.274994042E+002  1.000000000E+000  0.000000000E+000  2.895359317E+002 
 1.400000000E-002 -5.596728931E-004  1.000000000E+000  1.000000000E+000  2.889538220E+002 
 1.401000000E-002  3.274994206E+002  1.000000000E+000  0.000000000E+000  2.878916943E+002 
 1.402000000E-002  3.274994182E+002  1.000000000E+000  0.000000000E+000  2.870503810E+002 
 1.403000000E-002  3.274994159E+002  1.000000000E+000  0.000000000E+000  2.863220875E+002 
 1.404000000E-002  3.274994134E+002  1.000000000E+000  0.000000000E+000  2.857377309E+002 
 1.405000000E-002 -5.605535256E-004  0.000000000E+000  0.000000000E+000  2.854156420E+002 
 1.406000000E-002 -5.447629849E-004  0.000000000E+000  0.000000000E+000  2.845770846E+002 
 1.407000000E-002  3.274994281E+002  1.000000000E+000  0.000000000E+000  2.836052561E+002 
 1.408000000E-002  3.274994255E+002  1.000000000E+000  0.000000000E+000  2.828241863E+002 
 1.409000000E-002  3.274994229E+002  1.000000000E+000  0.000000000E+000  2.821593682E+002 
 1.410000000E-002  3.274994202E+002  1.000000000E+000  0.000000000E+000  2.816424836E+002 
 1.411000000E-002 -5.457119705E-004  1.000000000E+000  1.000000000E+000  2.811227956E+002 
 1.412000000E-002  3.274994381E+002  1.000000000E+000  0.000000000E+000  2.800645415E+002 
 1.413000000E-002  3.274994353E+002  1.000000000E+000  0.000000000E+000  2.791972105E+002 
 1.414000000E-002  3.274994325E+002  1.000000000E+000  0.000000000E+000  2.784568920E+002 
 1.415000000E-002  3.274994296E+002  1.000000000E+000  0.000000000E+000  2.778782202E+002 
 1.416000000E-002  3.274994267E+002  1.000000000E+000  0.000000000E+000  2.774499859E+002 
 1.417000000E-002 -5.311658505E-004  0.000000000E+000  0.000000000E+000  2.766971650E+002 
 1.418000000E-002  3.274994452E+002  1.000000000E+000  0.000000000E+000  2.756592109E+002 
 1.419000000E-002  3.274994422E+002  1.000000000E+000  0.000000000E+000  2.748743829E+002 
 1.420000000E-002  3.274994391E+002  1.000000000E+000  0.000000000E+000  2.742186644E+002 
 1.421000000E-002  3.274994360E+002  1.000000000E+000  0.000000000E+000  2.737271241E+002 
 1.422000000E-002 -5.319923978E-004  1.000000000E+000  1.000000000E+000  2.732796071E+002 
 1.423000000E-002  3.274994554E+002  1.000000000E+000  0.000000000E+000  2.722617209E+002 
 1.424000000E-002  3.274994522E+002  1.000000000E+000  0.000000000E+000  2.713728110E+002 
 1.425000000E-002  3.274994489E+002  1.000000000E+000  0.000000000E+000  2.706246037E+002 
 1.426000000E-002  3.274994455E+002  1.000000000E+000  0.000000000E+000  2.700553642E+002 
 1.427000000E-002  3.274994422E+002  1.000000000E+000  0.000000000E+000  2.696525298E+002 
 1.428000000E-002 -5.176408010E-004  0.000000000E+000  0.000000000E+000  2.689765632E+002 
 1.429000000E-002  3.274994624E+002  1.000000000E+000  0.000000000E+000  2.679061377E+002 
 1.430000000E-002  3.274994589E+002  1.000000000E+000  0.000000000E+000  2.671021125E+002 
 1.431000000E-002  3.274994554E+002  1.000000000E+000  0.000000000E+000  2.664406660E+002 
 1.432000000E-002  3.274994518E+002  1.000000000E+000  0.000000000E+000  2.659604367E+002 
 1.433000000E-002 -5.181561508E-004  1.000000000E+000  1.000000000E+000  2.655685201E+002 
 1.434000000E-002 -5.034690447E-004  1.000000000E+000  1.000000000E+000  2.646593195E+002 
 1.435000000E-002  3.274994692E+002  1.000000000E+000  0.000000000E+000  2.637113910E+002 
 1.436000000E-002  3.274994655E+002  1.000000000E+000  0.000000000E+000  2.629848561E+002 
 1.437000000E-002  3.274994617E+002  1.000000000E+000  0.000000000E+000  2.624029604E+002 
 1.438000000E-002  3.274994579E+002  1.000000000E+000  0.000000000E+000  2.620047741E+002 
 1.439000000E-002 -5.038410974E-004  0.000000000E+000  0.000000000E+000  2.613838120E+002 
 1.440000000E-002  3.274994799E+002  1.000000000E+000  0.000000000E+000  2.602877391E+002 
 1.441000000E-002  3.274994760E+002  1.000000000E+000  0.000000000E+000  2.594408110E+002 
 1.442000000E-002  3.274994720E+002  1.000000000E+000  0.000000000E+000  2.587511270E+002 
 1.443000000E-002  3.274994680E+002  1.000000000E+000  0.000000000E+000  2.582612431E+002 
 1.444000000E-002 -5.038837646E-004  1.000000000E+000  1.000000000E+000  2.579023278E+002 
 1.445000000E-002 -4.896195504E-004  1.000000000E+000  1.000000000E+000  2.570452288E+002 
 1.446000000E-002  3.274994868E+002  1.000000000E+000  0.000000000E+000  2.560236087E+002 
 1.447000000E-002  3.274994826E+002  1.000000000E+000  0.000000000E+000  2.552568235E+002 
 1.448000000E-002  3.274994784E+002  1.000000000E+000  0.000000000E+000  2.546492952E+002 
 1.449000000E-002  3.274994742E+002  1.000000000E+000  0.000000000E+000  2.542439957E+002 
 1.450000000E-002 -4.894806497E-004  0.000000000E+000  0.000000000E+000  2.536650767E+002 
 1.451000000E-002  3.274994981E+002  1.000000000E+000  0.000000000E+000  2.525583620E+002 
 1.452000000E-002  3.274994937E+002  1.000000000E+000  0.000000000E+000  2.516535695E+002 
 1.453000000E-002  3.274994893E+002  1.000000000E+000  0.000000000E+000  2.509217527E+002 
 1.454000000E-002  3.274994848E+002  1.000000000E+000  0.000000000E+000  2.504096872E+002 
 1.455000000E-002 -4.889580825E-004  1.000000000E+000  1.000000000E+000  2.500694619E+002 
 1.456000000E-002 -4.751264960E-004  1.000000000E+000  1.000000000E+000  2.492526560E+002 
 1.457000000E-002  3.274995052E+002  1.000000000E+000  0.000000000E+000  2.481742513E+002 
 1.458000000E-002  3.274995005E+002  1.000000000E+000  0.000000000E+000  2.473531409E+002 
 1.459000000E-002  3.274994958E+002  1.000000000E+000  0.000000000E+000  2.467069993E+002 
 1.460000000E-002  3.274994911E+002  1.000000000E+000  0.000000000E+000  2.462830076E+002 
 1.461000000E-002 -4.743990623E-004  0.000000000E+000  0.000000000E+000  2.457336504E+002 
 1.462000000E-002 -4.608168987E-004  0.000000000E+000  0.000000000E+000  2.447015606E+002 
 1.463000000E-002  3.274995122E+002  1.000000000E+000  0.000000000E+000  2.437112390E+002 
 1.464000000E-002  3.274995073E+002  1.000000000E+000  0.000000000E+000  2.429808624E+002 
 1.465000000E-002  3.274995024E+002  1.000000000E+000  0.000000000E+000  2.424271538E+002 
 1.466000000E-002 -4.732563733E-004  1.000000000E+000  1.000000000E+000  2.420850090E+002 
 1.467000000E-002 -4.598665565E-004  1.000000000E+000  1.000000000E+000  2.412908948E+002 
 1.468000000E-002  3.274995244E+002  1.000000000E+000  0.000000000E+000  2.401662014E+002 
 1.469000000E-002  3.274995193E+002  1.000000000E+000  0.000000000E+000  2.392719077E+002 
 1.470000000E-002  3.274995141E+002  1.000000000E+000  0.000000000E+000  2.385696687E+002 
 1.471000000E-002  3.274995089E+002  1.000000000E+000  0.000000000E+000  2.381112629E+002 
 1.472000000E-002 -4.584793911E-004  0.000000000E+000  0.000000000E+000  2.375753761E+002 
 1.473000000E-002 -4.453484189E-004  0.000000000E+000  0.000000000E+000  2.365711454E+002 
 1.474000000E-002  3.274995317E+002  1.000000000E+000  0.000000000E+000  2.354765414E+002 
 1.475000000E-002  3.274995263E+002  1.000000000E+000  0.000000000E+000  2.346823161E+002 
 1.476000000E-002  3.274995208E+002  1.000000000E+000  0.000000000E+000  2.340816498E+002 
 1.477000000E-002 -4.566751580E-004  1.000000000E+000  1.000000000E+000  2.337305643E+002 
 1.478000000E-002 -4.437478220E-004  1.000000000E+000  1.000000000E+000  2.329544620E+002 
 1.479000000E-002  3.274995445E+002  1.000000000E+000  0.000000000E+000  2.318044855E+002 
 1.480000000E-002  3.274995389E+002  1.000000000E+000  0.000000000E+000  2.308302162E+002 
 1.481000000E-002  3.274995333E+002  1.000000000E+000  0.000000000E+000  2.300660538E+002 
 1.482000000E-002  3.274995276E+002  1.000000000E+000  0.000000000E+000  2.295686382E+002 
 1.483000000E-002 -4.416835751E-004  0.000000000E+000  0.000000000E+000  2.290406898E+002 
 1.484000000E-002 -4.290248354E-004  0.000000000E+000  0.000000000E+000  2.280602599E+002 
 1.485000000E-002  3.274995520E+002  1.000000000E+000  0.000000000E+000  2.268852094E+002 
 1.486000000E-002  3.274995461E+002  1.000000000E+000  0.000000000E+000  2.260207207E+002 
 1.487000000E-002  3.274995402E+002  1.000000000E+000  0.000000000E+000  2.253676307E+002 
 1.488000000E-002 -4.392027424E-004  1.000000000E+000  1.000000000E+000  2.250006115E+002 
 1.489000000E-002 -4.267589050E-004  1.000000000E+000  1.000000000E+000  2.242378250E+002 
 1.490000000E-002 -4.143569278E-004  1.000000000E+000  1.000000000E+000  2.231626601E+002 
 1.491000000E-002  3.274995595E+002  1.000000000E+000  0.000000000E+000  2.220904590E+002 
 1.492000000E-002  3.274995533E+002  1.000000000E+000  0.000000000E+000  2.213267071E+002 
 1.493000000E-002  3.274995471E+002  1.000000000E+000  0.000000000E+000  2.207759854E+002 
 1.494000000E-002 -4.240136795E-004  0.000000000E+000  0.000000000E+000  2.202414905E+002 
 1.495000000E-002 -4.118423664E-004  0.000000000E+000  0.000000000E+000  2.192722603E+002 
 1.496000000E-002  3.274995734E+002  1.000000000E+000  0.000000000E+000  2.180304003E+002 
 1.497000000E-002  3.274995669E+002  1.000000000E+000  0.000000000E+000  2.170818229E+002 
 1.498000000E-002  3.274995605E+002  1.000000000E+000  0.000000000E+000  2.163637250E+002 
 1.499000000E-002 -4.208220042E-004  1.000000000E+000  1.000000000E+000  2.159672269E+002 
 1.500000000E-002 -4.088789459E-004  1.000000000E+000  1.000000000E+000  2.152068615E+002 
 1.501000000E-002 -3.969771855E-004  1.000000000E+000  1.000000000E+000  2.141483366E+002 
 1.502000000E-002  3.274995810E+002  1.000000000E+000  0.000000000E+000  2.129630909E+002 
 1.503000000E-002  3.274995743E+002  1.000000000E+000  0.000000000E+000  2.121288286E+002 
 1.504000000E-002  3.274995676E+002  1.000000000E+000  0.000000000E+000  2.115263032E+002 
 1.505000000E-002 -4.054537963E-004  0.000000000E+000  0.000000000E+000  2.109856925E+002 
 1.506000000E-002 -3.937951603E-004  0.000000000E+000  0.000000000E+000  2.100292587E+002 
 1.507000000E-002  3.274995956E+002  1.000000000E+000  0.000000000E+000  2.087448362E+002 
 1.508000000E-002  3.274995887E+002  1.000000000E+000  0.000000000E+000  2.077114770E+002 
 1.509000000E-002  3.274995817E+002  1.000000000E+000  0.000000000E+000  2.069284046E+002 
 1.510000000E-002 -4.015665903E-004  1.000000000E+000  1.000000000E+000  2.065009894E+002 
 1.511000000E-002 -3.901482974E-004  1.000000000E+000  1.000000000E+000  2.057433902E+002 
 1.512000000E-002 -3.787707042E-004  1.000000000E+000  1.000000000E+000  2.047025183E+002 
 1.513000000E-002  3.274996035E+002  1.000000000E+000  0.000000000E+000  2.034312096E+002 
 1.514000000E-002  3.274995962E+002  1.000000000E+000  0.000000000E+000  2.025251112E+002 
 1.515000000E-002  3.274995889E+002  1.000000000E+000  0.000000000E+000  2.018701784E+002 
 1.516000000E-002 -3.860532626E-004  0.000000000E+000  0.000000000E+000  2.013219836E+002 
 1.517000000E-002 -3.749299337E-004  0.000000000E+000  0.000000000E+000  2.003780537E+002 
 1.518000000E-002 -3.638544254E-004  0.000000000E+000  0.000000000E+000  1.991701692E+002 
 1.519000000E-002  3.274996112E+002  1.000000000E+000  0.000000000E+000  1.980373289E+002 
 1.520000000E-002  3.274996037E+002  1.000000000E+000  0.000000000E+000  1.972676598E+002 
 1.521000000E-002 -3.814910689E-004  1.000000000E+000  1.000000000E+000  1.967944433E+002 
 1.522000000E-002 -3.706113863E-004  1.000000000E+000  1.000000000E+000  1.960271809E+002 
 1.523000000E-002 -3.597722854E-004  1.000000000E+000  1.000000000E+000  1.949926540E+002 
 1.524000000E-002  3.274996268E+002  1.000000000E+000  0.000000000E+000  1.936475813E+002 
 1.525000000E-002  3.274996189E+002  1.000000000E+000  0.000000000E+000  1.926576591E+002 
 1.526000000E-002  3.274996111E+002  1.000000000E+000  0.000000000E+000  1.919394445E+002 
 1.527000000E-002 -3.658217759E-004  0.000000000E+000  0.000000000E+000  1.913727304E+002 
 1.528000000E-002 -3.552499785E-004  0.000000000E+000  0.000000000E+000  1.904319507E+002 
 1.529000000E-002 -3.447253631E-004  0.000000000E+000  0.000000000E+000  1.892428484E+002 
 1.530000000E-002  3.274996347E+002  1.000000000E+000  0.000000000E+000  1.879999729E+002 
 1.531000000E-002  3.274996265E+002  1.000000000E+000  0.000000000E+000  1.871612658E+002 
 1.532000000E-002 -3.605866083E-004  1.000000000E+000  1.000000000E+000  1.866438645E+002 
 1.533000000E-002 -3.502700338E-004  1.000000000E+000  1.000000000E+000  1.858698709E+002 
 1.534000000E-002 -3.399937839E-004  1.000000000E+000  1.000000000E+000  1.848451527E+002 
 1.535000000E-002  3.274996509E+002  1.000000000E+000  0.000000000E+000  1.834486060E+002 
 1.536000000E-002  3.274996425E+002  1.000000000E+000  0.000000000E+000  1.823763947E+002 
 1.537000000E-002  3.274996340E+002  1.000000000E+000  0.000000000E+000  1.815970021E+002 
 1.538000000E-002 -3.448101396E-004  0.000000000E+000  0.000000000E+000  1.810130484E+002 
 1.539000000E-002 -3.348125394E-004  0.000000000E+000  0.000000000E+000  1.800776031E+002 
 1.540000000E-002 -3.248613751E-004  0.000000000E+000  0.000000000E+000  1.789099897E+002 
 1.541000000E-002  3.274996589E+002  1.000000000E+000  0.000000000E+000  1.775825322E+002 
 1.542000000E-002  3.274996501E+002  1.000000000E+000  0.000000000E+000  1.766752517E+002 
 1.543000000E-002 -3.389206480E-004  1.000000000E+000  1.000000000E+000  1.761129853E+002 
 1.544000000E-002 -3.291882447E-004  1.000000000E+000  1.000000000E+000  1.753328274E+002 
 1.545000000E-002 -3.194958668E-004  1.000000000E+000  1.000000000E+000  1.743190556E+002 
 1.546000000E-002 -3.098678413E-004  1.000000000E+000  1.000000000E+000  1.730113356E+002 
 1.547000000E-002  3.274996668E+002  1.000000000E+000  0.000000000E+000  1.718413774E+002 
 1.548000000E-002  3.274996577E+002  1.000000000E+000  0.000000000E+000  1.710931375E+002 
 1.549000000E-002 -3.230840045E-004  0.000000000E+000  0.000000000E+000  1.704769975E+002 
 1.550000000E-002 -3.136709408E-004  0.000000000E+000  0.000000000E+000  1.695335158E+002 
 1.551000000E-002 -3.043040875E-004  0.000000000E+000  0.000000000E+000  1.683750964E+002 
 1.552000000E-002  3.274996839E+002  1.000000000E+000  0.000000000E+000  1.669703747E+002 
 1.553000000E-002  3.274996745E+002  1.000000000E+000  0.000000000E+000  1.659820127E+002 
 1.554000000E-002 -3.165118927E-004  1.000000000E+000  1.000000000E+000  1.653618981E+002 
 1.555000000E-002 -3.073763336E-004  1.000000000E+000  1.000000000E+000  1.645645148E+002 
 1.556000000E-002 -2.982809280E-004  1.000000000E+000  1.000000000E+000  1.635516365E+002 
 1.557000000E-002 -2.892491902E-004  1.000000000E+000  1.000000000E+000  1.622677185E+002 
 1.558000000E-002  3.274996919E+002  1.000000000E+000  0.000000000E+000  1.609952207E+002 
 1.559000000E-002  3.274996821E+002  1.000000000E+000  0.000000000E+000  1.601819125E+002 
 1.560000000E-002 -3.006292001E-004  0.000000000E+000  0.000000000E+000  1.595365623E+002 
 1.561000000E-002 -2.918229416E-004  0.000000000E+000  0.000000000E+000  1.585887050E+002 
 1.562000000E-002 -2.830625023E-004  0.000000000E+000  0.000000000E+000  1.574435657E+002 
 1.563000000E-002  3.274997097E+002  1.000000000E+000  0.000000000E+000  1.559795213E+002 
 1.564000000E-002  3.274996996E+002  1.000000000E+000  0.000000000E+000  1.549126103E+002 
 1.565000000E-002 -2.934049841E-004  1.000000000E+000  1.000000000E+000  1.542363591E+002 
 1.566000000E-002 -2.848869269E-004  1.000000000E+000  1.000000000E+000  1.534242567E+002 
 1.567000000E-002 -2.764090324E-004  1.000000000E+000  1.000000000E+000  1.524152243E+002 
 1.568000000E-002 -2.679939419E-004  1.000000000E+000  1.000000000E+000  1.511586210E+002 
 1.569000000E-002  3.274997176E+002  1.000000000E+000  0.000000000E+000  1.498055397E+002 
 1.570000000E-002  3.274997072E+002  1.000000000E+000  0.000000000E+000  1.489287328E+002 
 1.571000000E-002 -2.775202718E-004  0.000000000E+000  0.000000000E+000  1.482550982E+002 
 1.572000000E-002 -2.693396611E-004  0.000000000E+000  0.000000000E+000  1.473044580E+002 
 1.573000000E-002 -2.612043977E-004  0.000000000E+000  0.000000000E+000  1.461746388E+002 
 1.574000000E-002 -2.531380078E-004  0.000000000E+000  0.000000000E+000  1.448198642E+002 
 1.575000000E-002  3.274997254E+002  1.000000000E+000  0.000000000E+000  1.436573232E+002 
 1.576000000E-002 -2.696844554E-004  1.000000000E+000  1.000000000E+000  1.430151075E+002 
 1.577000000E-002 -2.617898676E-004  1.000000000E+000  1.000000000E+000  1.421725076E+002 
 1.578000000E-002 -2.539360724E-004  1.000000000E+000  1.000000000E+000  1.411526337E+002 
 1.579000000E-002 -2.461449929E-004  1.000000000E+000  1.000000000E+000  1.399100575E+002 
 1.580000000E-002  3.274997440E+002  1.000000000E+000  0.000000000E+000  1.384777059E+002 
 1.581000000E-002  3.274997330E+002  1.000000000E+000  0.000000000E+000  1.375244736E+002 
 1.582000000E-002 -2.537747518E-004  0.000000000E+000  0.000000000E+000  1.368098791E+002 
 1.583000000E-002 -2.462293461E-004  0.000000000E+000  0.000000000E+000  1.358450529E+002 
 1.584000000E-002 -2.387292594E-004  0.000000000E+000  0.000000000E+000  1.347200893E+002 
 1.585000000E-002 -2.312971097E-004  0.000000000E+000  0.000000000E+000  1.333942403E+002 
 1.586000000E-002  3.274997518E+002  1.000000000E+000  0.000000000E+000  1.321371517E+002 
 1.587000000E-002 -2.453191816E-004  1.000000000E+000  1.000000000E+000  1.314322898E+002 
 1.588000000E-002 -2.380679632E-004  1.000000000E+000  1.000000000E+000  1.305627211E+002 
 1.589000000E-002 -2.308580093E-004  1.000000000E+000  1.000000000E+000  1.295358993E+002 
 1.590000000E-002 -2.237104541E-004  1.000000000E+000  1.000000000E+000  1.283116997E+002 
 1.591000000E-002  3.274997711E+002  1.000000000E+000  0.000000000E+000  1.268124651E+002 
 1.592000000E-002  3.274997593E+002  1.000000000E+000  0.000000000E+000  1.257861100E+002 
 1.593000000E-002 -2.294389706E-004  0.000000000E+000  0.000000000E+000  1.250333625E+002 
 1.594000000E-002 -2.225470035E-004  0.000000000E+000  0.000000000E+000  1.240576027E+002 
 1.595000000E-002 -2.157001810E-004  0.000000000E+000  0.000000000E+000  1.229410805E+002 
 1.596000000E-002 -2.089201487E-004  0.000000000E+000  0.000000000E+000  1.216481591E+002 
 1.597000000E-002  3.274997788E+002  1.000000000E+000  0.000000000E+000  1.203137858E+002 
 1.598000000E-002 -2.203933812E-004  1.000000000E+000  1.000000000E+000  1.195480064E+002 
 1.599000000E-002 -2.138021614E-004  1.000000000E+000  1.000000000E+000  1.186535449E+002 
 1.600000000E-002 -2.072525793E-004  1.000000000E+000  1.000000000E+000  1.176222071E+002 
 1.601000000E-002 -2.007649320E-004  1.000000000E+000  1.000000000E+000  1.164192625E+002 
 1.602000000E-002 -1.943482958E-004  1.000000000E+000  1.000000000E+000  1.150604891E+002 
 1.603000000E-002  3.274997862E+002  1.000000000E+000  0.000000000E+000  1.139427886E+002 
 1.604000000E-002 -2.045997794E-004  0.000000000E+000  0.000000000E+000  1.131897799E+002 
 1.605000000E-002 -1.983655483E-004  0.000000000E+000  0.000000000E+000  1.121892595E+002 
 1.606000000E-002 -1.921768323E-004  0.000000000E+000  0.000000000E+000  1.110682810E+002 
 1.607000000E-002 -1.860544417E-004  0.000000000E+000  0.000000000E+000  1.097965824E+002 
 1.608000000E-002  3.274998063E+002  1.000000000E+000  0.000000000E+000  1.083819047E+002 
 1.609000000E-002 -1.949404637E-004  1.000000000E+000  1.000000000E+000  1.075435304E+002 
 1.610000000E-002 -1.890163515E-004  1.000000000E+000  1.000000000E+000  1.066135476E+002 
 1.611000000E-002 -1.831346658E-004  1.000000000E+000  1.000000000E+000  1.055678884E+002 
 1.612000000E-002 -1.773149653E-004  1.000000000E+000  1.000000000E+000  1.043774486E+002 
 1.613000000E-002 -1.715648970E-004  1.000000000E+000  1.000000000E+000  1.030559140E+002 
 1.614000000E-002  3.274998136E+002  1.000000000E+000  0.000000000E+000  1.018538344E+002 
 1.615000000E-002 -1.792406183E-004  0.000000000E+000  0.000000000E+000  1.010539655E+002 
 1.616000000E-002 -1.736802057E-004  0.000000000E+000  0.000000000E+000  1.000315795E+002 
 1.617000000E-002 -1.681655486E-004  0.000000000E+000  0.000000000E+000  9.890933180E+001 
 1.618000000E-002 -1.627165653E-004  0.000000000E+000  0.000000000E+000  9.766240862E+001 
 1.619000000E-002  3.274998343E+002  1.000000000E+000  0.000000000E+000  9.617272259E+001 
 1.620000000E-002 -1.690029496E-004  1.000000000E+000  1.000000000E+000  9.526445366E+001 
 1.621000000E-002 -1.637610506E-004  1.000000000E+000  1.000000000E+000  9.430182078E+001 
 1.622000000E-002 -1.585622392E-004  1.000000000E+000  1.000000000E+000  9.324497735E+001 
 1.623000000E-002 -1.534252801E-004  1.000000000E+000  1.000000000E+000  9.207051093E+001 
 1.624000000E-002 -1.483563739E-004  1.000000000E+000  1.000000000E+000  9.078998275E+001 
 1.625000000E-002  3.274998415E+002  1.000000000E+000  0.000000000E+000  8.951474073E+001 
 1.626000000E-002 -1.534433021E-004  0.000000000E+000  0.000000000E+000  8.867027178E+001 
 1.627000000E-002 -1.485703449E-004  0.000000000E+000  0.000000000E+000  8.762858495E+001 
 1.628000000E-002 -1.437432693E-004  0.000000000E+000  0.000000000E+000  8.650787465E+001 
 1.629000000E-002 -1.389810519E-004  0.000000000E+000  0.000000000E+000  8.528883478E+001 
 1.630000000E-002 -1.342888621E-004  0.000000000E+000  0.000000000E+000  8.398163640E+001 
 1.631000000E-002  3.274998485E+002  1.000000000E+000  1.000000000E+000  8.295902792E+001 
 1.632000000E-002 -1.397587845E-004  1.000000000E+000  1.000000000E+000  8.201307468E+001 
 1.633000000E-002 -1.352550981E-004  1.000000000E+000  1.000000000E+000  8.096793729E+001 
 1.634000000E-002 -1.307970864E-004  1.000000000E+000  1.000000000E+000  7.985456663E+001 
 1.635000000E-002 -1.264031482E-004  1.000000000E+000  1.000000000E+000  7.865649932E+001 
 1.636000000E-002  3.274998681E+002  1.000000000E+000  0.000000000E+000  7.734744139E+001 
 1.637000000E-002 -1.288488586E-004  0.000000000E+000  0.000000000E+000  7.649053408E+001 
 1.638000000E-002 -1.246508058E-004  0.000000000E+000  0.000000000E+000  7.545921821E+001 
 1.639000000E-002 -1.204975946E-004  0.000000000E+000  0.000000000E+000  7.436762779E+001 
 1.640000000E-002 -1.164069713E-004  0.000000000E+000  0.000000000E+000  7.320137295E+001 
 1.641000000E-002 -1.123828468E-004  0.000000000E+000  0.000000000E+000  7.196869031E+001 
 1.642000000E-002 -1.084495452E-004  1.000000000E+000  1.000000000E+000  7.066279184E+001 
 1.643000000E-002 -1.045880522E-004  1.000000000E+000  1.000000000E+000  6.931077528E+001 
 1.644000000E-002 -1.007838163E-004  1.000000000E+000  1.000000000E+000  6.792682641E+001 
 1.645000000E-002 -9.705737180E-005  1.000000000E+000  1.000000000E+000  6.650446414E+001 
 1.646000000E-002 -9.341068195E-005  1.000000000E+000  1.000000000E+000  6.504968091E+001 
 1.647000000E-002 -8.984538910E-005  1.000000000E+000  1.000000000E+000  6.356807704E+001 
 1.648000000E-002 -8.638486216E-005  0.000000000E+000  0.000000000E+000  6.206051315E+001 
 1.649000000E-002 -8.300745332E-005  0.000000000E+000  0.000000000E+000  6.053871009E+001 
